ID,gene_x,J,J cut-point,J sensitivity,J specificity,J F1,CZ,CZ cut-point,CZ sensitivity,CZ specificity,CZ F1,ER,ER cut-point,ER sensitivity,ER specificity,ER F1,UI,UI cut-point,UI sensitivity,UI specificity,UI F1,AUC,t_dbeta_avg,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene_y,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10
cg06878729,CSMD2,0.477386935,0.02,0.746231156,0.893617021,0.813300733,0.516198011,0.01,0.746231156,0.893617021,0.813300733,0.398181603,0.01,0.746231156,0.893617021,0.813300733,0.836683417,0.1,0.746231156,0.893617021,0.813300733,0.164706511,-0.051197497,-0.051197497,0.909098356,-5.34563728,1.15E-07,3.06E-07,6.247022518,0.954888477,0.90369098,-0.051197497,1,34436468,R,II,CSMD2,Body,opensea,Body-opensea,,,TRUE,,,
cg23245800,TNFAIP1,0.196461029,0.01,0.809045226,0.808510638,0.808777844,0.282743505,0.01,0.809045226,0.808510638,0.808777844,0.687829867,0.01,0.809045226,0.808510638,0.808777844,0.965893296,0.02,0.809045226,0.808510638,0.808777844,0.018977868,0.004282336,0.004282336,0.979162985,3.2122587,0.001364305,0.002202733,-2.681790099,0.975332941,0.979615277,0.004282336,17,26671563,F,I,TNFAIP1,Body,opensea,Body-opensea,,,,,,
cg19967421,XCR1,0.278199508,0.02,0.75879397,0.936170213,0.838200971,0.363519726,0.02,0.75879397,0.936170213,0.838200971,0.567107375,0.01,0.75879397,0.936170213,0.838200971,0.763284508,0.03,0.75879397,0.936170213,0.838200971,0.195151288,-0.019531878,-0.019531878,0.927145914,-2.996891008,0.002803277,0.004329241,-3.342898668,0.944614875,0.925082997,-0.019531878,3,46062881,F,I,XCR1,Body,opensea,Body-opensea,,,,,rs78405233,
cg05797770,EPHA2,0.357746178,0.04,0.841708543,0.808510638,0.824775665,0.456538009,0.04,0.841708543,0.808510638,0.824775665,0.463579884,0.04,0.841708543,0.808510638,0.824775665,0.210948359,0.03,0.841708543,0.808510638,0.824775665,0.524136641,0.022137377,0.022137377,0.873526669,3.000776246,0.002768116,0.004278174,-3.331370029,0.853727396,0.875864774,0.022137377,1,16470667,F,I,EPHA2,Body,opensea,Body-opensea,,,,,rs74754043,
cg15342452,ADAM12,0.506842724,0.11,0.796482412,0.893617021,0.842258422,0.558109697,0.11,0.796482412,0.893617021,0.842258422,0.375060198,0.11,0.796482412,0.893617021,0.842258422,0.131722442,0.08,0.796482412,0.893617021,0.842258422,0.634609216,-0.101737783,-0.101737783,0.293687447,-5.815952207,8.40E-09,2.52E-08,8.781387764,0.384679891,0.282942108,-0.101737783,10,127823065,F,II,ADAM12,Body,opensea,Body-opensea,,TRUE,TRUE,,,
cg21243394,ANXA3,0.226077194,0.01,0.751256281,0.936170213,0.833581498,0.371217791,0.01,0.751256281,0.936170213,0.833581498,0.555585561,0.01,0.751256281,0.936170213,0.833581498,0.886934673,0.04,0.751256281,0.936170213,0.833581498,0.116353042,-0.012902311,-0.012902311,0.941785949,-3.003574475,0.002743043,0.004242087,-3.323057795,0.953325544,0.940423233,-0.012902311,4,79482294,F,II,ANXA3,Body,opensea,Body-opensea,,,TRUE,,,
cg06861181,CMIP,0.48989629,0.04,0.876884422,0.808510638,0.841310623,0.550839303,0.04,0.876884422,0.808510638,0.841310623,0.371913658,0.04,0.876884422,0.808510638,0.841310623,0.192665455,0.05,0.876884422,0.808510638,0.841310623,0.637228697,0.03605904,0.03605904,0.853357113,3.211037414,0.001370049,0.002211374,-2.685665475,0.821106556,0.857165596,0.03605904,16,81527237,R,II,CMIP,Body,opensea,Body-opensea,,TRUE,TRUE,,,
cg04507071,C10orf90,0.482732813,0.17,0.851758794,0.829787234,0.840629471,0.538009195,0.12,0.851758794,0.829787234,0.840629471,0.381436881,0.12,0.851758794,0.829787234,0.840629471,0.060354966,0.1,0.851758794,0.829787234,0.840629471,0.754356891,-0.133036411,-0.133036411,0.499297499,-5.826477996,7.91E-09,2.38E-08,8.840378505,0.618282874,0.485246463,-0.133036411,10,128152124,F,II,C10orf90,Body,opensea,Body-opensea,,,,,,
cg07067952,TPST1,0.461937346,0.03,0.866834171,0.829787234,0.847906229,0.533090987,0.03,0.866834171,0.829787234,0.847906229,0.383671915,0.03,0.866834171,0.829787234,0.847906229,0.309365979,0.02,0.866834171,0.829787234,0.847906229,0.520742008,-0.033520999,-0.033520999,0.850008143,-3.209649732,0.001376603,0.002221265,-2.690067112,0.879988722,0.846467723,-0.033520999,7,65780167,F,II,TPST1,Body,opensea,Body-opensea,,,TRUE,,,
cg10820904,PRKCA,0.588581204,0.05,0.83919598,0.829787234,0.834465086,0.629637549,0.05,0.83919598,0.829787234,0.834465086,0.29521642,0.05,0.83919598,0.829787234,0.834465086,0.316155244,0.03,0.83919598,0.829787234,0.834465086,0.554554688,-0.126967789,-0.126967789,0.771410979,-5.803788991,9.01E-09,2.70E-08,8.713343331,0.884968687,0.758000898,-0.126967789,17,64412745,F,II,PRKCA,Body,opensea,Body-opensea,,,TRUE,,,
cg21810305,ATP2A2,0.455575751,0.02,0.806532663,0.872340426,0.838146792,0.526141345,0.02,0.806532663,0.872340426,0.838146792,0.394038799,0.02,0.806532663,0.872340426,0.838146792,0.505345878,0.03,0.806532663,0.872340426,0.838146792,0.441890303,0.014080229,0.014080229,0.930708197,3.011804865,0.002670497,0.004136687,-3.298565148,0.918115093,0.932195322,0.014080229,12,110778935,F,II,ATP2A2,Body,opensea,Body-opensea,,,,,,
cg13462158,PCSK9,0.015075377,0.2,0.786432161,0.914893617,0.84581304,0.225168395,0.06,0.786432161,0.914893617,0.84581304,0.742458839,0.06,0.786432161,0.914893617,0.84581304,0.137121779,0.05,0.786432161,0.914893617,0.84581304,0.395541537,0.021953711,0.021953711,0.909321272,3.012281847,0.002666347,0.004130533,-3.297143693,0.889686268,0.911639979,0.021953711,1,55522104,F,I,PCSK9,Body,opensea,Body-opensea,,,,,rs28362254,
cg06485706,LAT,0.334972736,0.11,0.907035176,0.744680851,0.817878758,0.436223672,0.1,0.907035176,0.744680851,0.817878758,0.483841127,0.1,0.907035176,0.744680851,0.817878758,0.241526783,0.07,0.907035176,0.744680851,0.817878758,0.520153961,0.085775712,0.085775712,0.573532147,5.790879096,9.71E-09,2.90E-08,8.641266231,0.496815891,0.582591604,0.085775712,16,28996270,R,II,LAT,Body,opensea,Body-opensea,,,,,,
cg16626314,RNF40,0.153747461,0.03,0.773869347,0.914893617,0.838493194,0.3207527,0.02,0.773869347,0.914893617,0.838493194,0.615079002,0.02,0.773869347,0.914893617,0.838493194,0.608254036,0.02,0.773869347,0.914893617,0.838493194,0.2662782,0.014977479,0.014977479,0.872970137,5.416383955,7.83E-08,2.13E-07,6.615503479,0.859574549,0.874552028,0.014977479,16,30780252,F,I,RNF40,Body,opensea,Body-opensea,,,,,,
cg10754697,SLC43A2,0.087565487,0.03,0.763819095,0.872340426,0.814480821,0.257938629,0.02,0.763819095,0.872340426,0.814480821,0.695993039,0.02,0.763819095,0.872340426,0.814480821,0.349620443,0.02,0.763819095,0.872340426,0.814480821,0.333609537,-0.014367072,-0.014367072,0.912392496,-3.016784589,0.00262746,0.004074267,-3.283714205,0.925242147,0.910875075,-0.014367072,17,1504809,R,II,SLC43A2,Body,opensea,Body-opensea,,,,,,
cg02015582,HLA-DMA,0.342350048,0.04,0.791457286,0.829787234,0.810169156,0.42531808,0.04,0.791457286,0.829787234,0.810169156,0.49430393,0.03,0.791457286,0.829787234,0.810169156,0.583181867,0.01,0.791457286,0.829787234,0.810169156,0.340184967,-0.02584367,-0.02584367,0.836958762,-3.017210429,0.002623809,0.004068895,-3.282443113,0.860072875,0.834229206,-0.02584367,6,32918479,F,II,HLA-DMA,Body,opensea,Body-opensea,,,,,,
cg09551019,KCNH1,0.313054635,0.02,0.866834171,0.787234043,0.825118774,0.35282797,0.02,0.866834171,0.787234043,0.825118774,0.608891364,0.01,0.866834171,0.787234043,0.825118774,0.651395274,0.01,0.866834171,0.787234043,0.825118774,0.253154068,-0.036344755,-0.036344755,0.91895285,-3.202937641,0.001408714,0.002269243,-2.711331171,0.951458946,0.915114191,-0.036344755,1,210861465,F,II,KCNH1,Body,opensea,Body-opensea,,,TRUE,,,
cg18608197,SEMA4G,0.246017321,0.02,0.82160804,0.829787234,0.825677382,0.378060515,0.02,0.82160804,0.829787234,0.825677382,0.551727733,0.02,0.82160804,0.829787234,0.825677382,0.623703625,0.01,0.82160804,0.829787234,0.825677382,0.286004491,0.01263243,0.01263243,0.953339801,5.420974488,7.64E-08,2.08E-07,6.639569794,0.942041583,0.954674013,0.01263243,10,102738319,F,I,SEMA4G,Body,opensea,Body-opensea,,,,,,
cg06637032,CCDC85C,0.546028012,0.05,0.824120603,0.936170213,0.876579203,0.597348444,0.05,0.824120603,0.936170213,0.876579203,0.321635977,0.05,0.824120603,0.936170213,0.876579203,0.250988987,0.04,0.824120603,0.936170213,0.876579203,0.603816957,0.04398733,0.04398733,0.899608663,5.765867381,1.12E-08,3.32E-08,8.502047142,0.860267186,0.904254516,0.04398733,14,100048212,R,II,CCDC85C,Body,opensea,Body-opensea,,,,,,
cg13889934,ARHGAP24,0.520260879,0.11,0.874371859,0.744680851,0.804332035,0.554581418,0.09,0.874371859,0.744680851,0.804332035,0.389366331,0.07,0.874371859,0.744680851,0.804332035,0.055917887,0.07,0.874371859,0.744680851,0.804332035,0.697396557,0.128772614,0.128772614,0.345621154,5.764600944,1.13E-08,3.35E-08,8.495012823,0.230449244,0.359221857,0.128772614,4,86851399,F,II,ARHGAP24,Body,opensea,Body-opensea,,,TRUE,,,
cg04151469,CUX1,0.335133112,0.01,0.871859296,0.893617021,0.882604088,0.439698492,0.01,0.871859296,0.893617021,0.882604088,0.482614979,0.01,0.871859296,0.893617021,0.882604088,0.887255426,0.05,0.871859296,0.893617021,0.882604088,0.103522934,-0.018192794,-0.018192794,0.946342311,-3.201083761,0.001417704,0.002282767,-2.71719664,0.962613619,0.944420825,-0.018192794,7,101901764,R,II,CUX1,Body,opensea,Body-opensea,,,,,,
cg04276951,KCNH4,0.345557575,0.1,0.791457286,0.914893617,0.848710799,0.405752165,0.06,0.791457286,0.914893617,0.848710799,0.516628735,0.06,0.791457286,0.914893617,0.848710799,0.221747033,0.04,0.791457286,0.914893617,0.848710799,0.483641612,0.036426264,0.036426264,0.392350906,3.208611724,0.001381524,0.002228588,-2.693358386,0.35977191,0.396198175,0.036426264,17,40315837,R,I,KCNH4,Body,opensea,Body-opensea,,,,,,
cg02858960,SGCG,0.415374746,0.08,0.899497487,0.787234043,0.839629817,0.494493745,0.08,0.899497487,0.787234043,0.839629817,0.428425827,0.08,0.899497487,0.787234043,0.839629817,0.115310596,0.06,0.899497487,0.787234043,0.839629817,0.619988239,-0.062621202,-0.062621202,0.749286476,-3.218772294,0.001334044,0.002156546,-2.661096899,0.805293753,0.742672551,-0.062621202,13,23898364,F,II,SGCG,Body,opensea,Body-opensea,,,TRUE,,,
cg01915433,TNFAIP8,0.277878755,0.02,0.824120603,0.85106383,0.837375543,0.379771196,0.01,0.824120603,0.85106383,0.837375543,0.545350035,0.01,0.824120603,0.85106383,0.837375543,0.876884422,0.04,0.824120603,0.85106383,0.837375543,0.132310489,-0.015931717,-0.015931717,0.948295918,-3.214161217,0.001355402,0.002189106,-2.67575018,0.96254496,0.946613242,-0.015931717,5,118665275,F,II,TNFAIP8,Body,opensea,Body-opensea,,,TRUE,,,
cg13414750,CACNA1D,0.260130439,0.1,0.859296482,0.85106383,0.855160343,0.330802951,0.04,0.859296482,0.85106383,0.855160343,0.601040702,0.04,0.859296482,0.85106383,0.855160343,0.21485085,0.06,0.859296482,0.85106383,0.855160343,0.445338394,-0.069675037,-0.069675037,0.817072747,-5.551424372,3.74E-08,1.05E-07,7.331429178,0.879388847,0.80971381,-0.069675037,3,53782863,R,II,CACNA1D,Body,opensea,Body-opensea,,,TRUE,,,
cg16895026,PCDH7,0.243023629,0.03,0.874371859,0.914893617,0.894173887,0.348016679,0.02,0.874371859,0.914893617,0.894173887,0.581074609,0.02,0.874371859,0.914893617,0.894173887,0.449695285,0.01,0.874371859,0.914893617,0.894173887,0.348925478,-0.032207638,-0.032207638,0.906376711,-3.222161596,0.001318544,0.002133069,-2.650313141,0.935182643,0.902975005,-0.032207638,4,30745743,R,II,PCDH7,Body,opensea,Body-opensea,,,TRUE,,,
cg21683025,PRDM2,0.161392067,0.01,0.711055276,0.936170213,0.808230292,0.332299797,0.01,0.711055276,0.936170213,0.808230292,0.601205294,0.01,0.711055276,0.936170213,0.808230292,0.773815888,0.02,0.711055276,0.936170213,0.808230292,0.169945472,0.006046187,0.006046187,0.951650723,2.986375122,0.002900503,0.004469731,-3.374028959,0.946243121,0.952289309,0.006046187,1,14119829,F,II,PRDM2,Body,opensea,Body-opensea,,,TRUE,,rs1203641,
cg23968456,CDH23,0.297123917,0.01,0.791457286,0.829787234,0.810169156,0.387790014,0.01,0.791457286,0.829787234,0.810169156,0.559198171,0.01,0.791457286,0.829787234,0.810169156,0.948412274,0.07,0.791457286,0.829787234,0.810169156,0.054688335,-0.020255962,-0.020255962,0.954596646,-2.982240963,0.002939562,0.004526011,-3.386237985,0.972713214,0.952457252,-0.020255962,10,73521631,R,I,CDH23,Body,opensea,Body-opensea,,,,,,
cg18069268,NUAK1,0.39981824,0.02,0.72361809,0.957446809,0.824270177,0.478081899,0.01,0.72361809,0.957446809,0.824270177,0.436520165,0.01,0.72361809,0.957446809,0.824270177,0.841708543,0.12,0.72361809,0.957446809,0.824270177,0.161659361,-0.059263038,-0.059263038,0.911232753,-5.275259767,1.67E-07,4.37E-07,5.884973068,0.964236549,0.904973511,-0.059263038,12,106480756,F,II,NUAK1,Body,opensea,Body-opensea,,,,,,
cg06834177,ACOT7,0.180690687,0.09,0.889447236,0.744680851,0.810651662,0.330802951,0.09,0.889447236,0.744680851,0.810651662,0.609133173,0.09,0.889447236,0.744680851,0.810651662,0.051266973,0.08,0.889447236,0.744680851,0.810651662,0.5386507,0.039668374,0.039668374,0.880952521,3.221695021,0.001320668,0.002136257,-2.651798303,0.84547384,0.885142215,0.039668374,1,6333843,F,I,ACOT7,Body,opensea,Body-opensea,,TRUE,TRUE,,,
cg21561124,DMKN,0.104511921,0.05,0.756281407,0.85106383,0.800878039,0.252058163,0.02,0.756281407,0.85106383,0.800878039,0.704204062,0.02,0.756281407,0.85106383,0.800878039,0.439110446,0.03,0.756281407,0.85106383,0.800878039,0.264166578,-0.018798151,-0.018798151,0.878704972,-2.991093586,0.002856502,0.004406434,-3.360074103,0.895517701,0.87671955,-0.018798151,19,35994180,F,II,DMKN,Body,opensea,Body-opensea,,,,,,
cg17943995,IGSF21,0.643697209,0.09,0.783919598,0.893617021,0.835181644,0.672885705,0.09,0.783919598,0.893617021,0.835181644,0.26186769,0.09,0.783919598,0.893617021,0.835181644,0.016999893,0.08,0.783919598,0.893617021,0.835181644,0.799021704,0.082171271,0.082171271,0.76139184,5.32277117,1.29E-07,3.44E-07,6.128896566,0.687899333,0.770070603,0.082171271,1,18617630,F,I,IGSF21,Body,opensea,Body-opensea,,,TRUE,,rs16861798,
cg10638793,MECOM,0.487757939,0.02,0.72361809,0.914893617,0.808091354,0.524109911,0.02,0.72361809,0.914893617,0.808091354,0.435531841,0.02,0.72361809,0.914893617,0.808091354,0.753715385,0.08,0.72361809,0.914893617,0.808091354,0.252539292,-0.084820603,-0.084820603,0.852107619,-5.315888499,1.34E-07,3.56E-07,6.093433809,0.927969641,0.843149039,-0.084820603,3,169027604,R,II,MECOM,Body,opensea,Body-opensea,,,TRUE,,,
cg16923698,NBEAL2,0.226772159,0.01,0.824120603,0.893617021,0.857462965,0.329413023,0.01,0.824120603,0.893617021,0.857462965,0.626577662,0.01,0.824120603,0.893617021,0.857462965,0.967336683,0.04,0.824120603,0.893617021,0.857462965,0.04789907,-0.005927613,-0.005927613,0.956945855,-2.975586048,0.00300345,0.004617906,-3.405856501,0.962247405,0.956319792,-0.005927613,3,47045571,R,II,NBEAL2,Body,opensea,Body-opensea,,,,,,
cg22916215,CCDC85C,0.395969208,0.02,0.859296482,0.829787234,0.844284087,0.434619908,0.01,0.859296482,0.829787234,0.844284087,0.482338421,0.01,0.859296482,0.829787234,0.844284087,0.795092484,0.05,0.859296482,0.829787234,0.844284087,0.191061691,-0.029420921,-0.029420921,0.925516715,-5.841798446,7.24E-09,2.19E-08,8.926416991,0.951830257,0.922409337,-0.029420921,14,100055921,F,II,CCDC85C,Body,opensea,Body-opensea,,TRUE,TRUE,,,
cg18470649,CLOCK,0.09708115,0.01,0.72361809,0.914893617,0.808091354,0.300224527,0.01,0.72361809,0.914893617,0.808091354,0.639512077,0.01,0.72361809,0.914893617,0.808091354,0.83171175,0.02,0.72361809,0.914893617,0.808091354,0.122661178,0.005412827,0.005412827,0.964900611,2.973387098,0.003024837,0.004648703,-3.412329504,0.960059476,0.965472302,0.005412827,4,56344092,F,II,CLOCK,Body,opensea,Body-opensea,,,TRUE,,,
cg10499042,LRP1B,0.244680851,0.01,0.726130653,0.936170213,0.817880688,0.372340426,0.01,0.726130653,0.936170213,0.817880688,0.561415949,0.01,0.726130653,0.936170213,0.817880688,0.918208062,0.08,0.726130653,0.936170213,0.817880688,0.083609537,-0.025317068,-0.025317068,0.946973838,-2.973167623,0.003026979,0.004651791,-3.412975312,0.969616968,0.9442999,-0.025317068,2,141650127,F,II,LRP1B,Body,opensea,Body-opensea,,,TRUE,,rs72990116,rs61122677
cg13446199,PSCA,0.203784882,0.06,0.733668342,0.978723404,0.838661339,0.362236715,0.06,0.733668342,0.978723404,0.838661339,0.563076236,0.06,0.733668342,0.978723404,0.838661339,0.168448626,0.08,0.733668342,0.978723404,0.838661339,0.479899497,-0.040926545,-0.040926545,0.747951365,-2.988779288,0.002878007,0.004437334,-3.366921337,0.784555331,0.743628786,-0.040926545,8,143762866,F,II,PSCA,Body,opensea,Body-opensea,,TRUE,,,,
cg00566158,PTPRN2,0.547043729,0.05,0.82160804,0.787234043,0.80405383,0.592323319,0.05,0.82160804,0.787234043,0.80405383,0.338541289,0.05,0.82160804,0.787234043,0.80405383,0.20517481,0.04,0.82160804,0.787234043,0.80405383,0.642280552,-0.106484065,-0.106484065,0.767206561,-5.850073627,6.90E-09,2.09E-08,8.972976795,0.862443994,0.755959929,-0.106484065,7,157461108,R,II,PTPRN2,Body,opensea,Body-opensea,,,,,,
cg05026393,MTSS1,0.521757725,0.05,0.844221106,0.808510638,0.825980075,0.561317224,0.05,0.844221106,0.808510638,0.825980075,0.386777293,0.05,0.844221106,0.808510638,0.825980075,0.135464557,0.04,0.844221106,0.808510638,0.825980075,0.646984925,0.086098719,0.086098719,0.194540047,5.864219057,6.36E-09,1.93E-08,9.052706481,0.117534901,0.20363362,0.086098719,8,125672795,R,II,MTSS1,Body,opensea,Body-opensea,,,TRUE,,,
cg04203824,RGS12,0.252378916,0.01,0.738693467,0.914893617,0.817405923,0.386346627,0.01,0.738693467,0.914893617,0.817405923,0.539445886,0.01,0.738693467,0.914893617,0.817405923,0.904522613,0.04,0.738693467,0.914893617,0.817405923,0.10060943,-0.012473515,-0.012473515,0.933335525,-5.57148299,3.35E-08,9.45E-08,7.439175018,0.944491613,0.932018098,-0.012473515,4,3418911,F,II,RGS12,Body,shelf,Body-shelf,chr4:3414681-3415353,,,,,
cg02086125,LIAS,0.346199081,0.02,0.753768844,0.872340426,0.808731672,0.434726826,0.02,0.753768844,0.872340426,0.808731672,0.500399992,0.02,0.753768844,0.872340426,0.808731672,0.724473431,0.03,0.753768844,0.872340426,0.808731672,0.246551908,0.010386864,0.010386864,0.939181608,2.947533739,0.003286936,0.005026065,-3.488081661,0.929891783,0.940278647,0.010386864,4,39463608,F,II,LIAS,Body,shelf,Body-shelf,chr4:39460087-39460811,,,,,
cg06151145,SLAIN2,0.582219609,0.06,0.763819095,0.914893617,0.832558436,0.622260237,0.06,0.763819095,0.914893617,0.832558436,0.307342151,0.06,0.763819095,0.914893617,0.832558436,0.112156527,0.05,0.763819095,0.914893617,0.832558436,0.6950711,0.061180176,0.061180176,0.735773759,5.564926256,3.47E-08,9.79E-08,7.403915331,0.681055309,0.742235486,0.061180176,4,48346434,F,II,SLAIN2,Body,shelf,Body-shelf,chr4:48343089-48344329,,,,,
cg07411153,TPT1,0.234309847,0.02,0.728643216,0.893617021,0.802741712,0.3356677,0.02,0.728643216,0.893617021,0.802741712,0.619326815,0.02,0.728643216,0.893617021,0.802741712,0.65289212,0.01,0.728643216,0.893617021,0.802741712,0.240511066,-0.016856129,-0.016856129,0.920277914,-2.951075387,0.003249846,0.004972942,-3.477742728,0.935353732,0.918497603,-0.016856129,13,45911642,R,II,TPT1,Body,shelf,Body-shelf,chr13:45914617-45915656,,,,,
cg21831649,PLEKHM2,0.007537688,0.1,0.814070352,0.936170213,0.870861332,0.215545814,0.02,0.814070352,0.936170213,0.870861332,0.757573824,0.02,0.814070352,0.936170213,0.870861332,0.347375174,0.02,0.814070352,0.936170213,0.870861332,0.290922699,0.009300467,0.009300467,0.926634296,3.077342566,0.00215256,0.003378039,-3.101190479,0.918316125,0.927616592,0.009300467,1,16050377,R,II,PLEKHM2,Body,shelf,Body-shelf,chr1:16053616-16053975,,,,,
cg19102575,DEPDC5,0.443173313,0.09,0.706030151,0.936170213,0.80497412,0.520153961,0.09,0.706030151,0.936170213,0.80497412,0.395088171,0.09,0.706030151,0.936170213,0.80497412,0.046188389,0.09,0.706030151,0.936170213,0.80497412,0.743210735,0.067271309,0.067271309,0.887944263,5.661565535,2.02E-08,5.85E-08,7.92752104,0.827778014,0.895049323,0.067271309,22,32152158,F,II,DEPDC5,Body,shelf,Body-shelf,chr22:32149762-32150064,,,,,
cg02763540,UHRF1,0.413396771,0.03,0.881909548,0.765957447,0.819854015,0.467015931,0.02,0.881909548,0.765957447,0.819854015,0.469152345,0.02,0.881909548,0.765957447,0.819854015,0.75879397,0.08,0.881909548,0.765957447,0.819854015,0.251283011,-0.05062396,-0.05062396,0.892296354,-5.873103318,6.04E-09,1.84E-08,9.102873069,0.937573514,0.886949554,-0.05062396,19,4914183,R,II,UHRF1,Body,shelf,Body-shelf,chr19:4916560-4916784,,,,,
cg14380408,CACNA1B,0.15861221,0.02,0.831658291,0.808510638,0.819921124,0.331979044,0.01,0.831658291,0.808510638,0.819921124,0.600942557,0.01,0.831658291,0.808510638,0.819921124,0.877579386,0.03,0.831658291,0.808510638,0.819921124,0.120335721,-0.021612261,-0.021612261,0.937261535,-3.132318997,0.001791076,0.002843127,-2.932415144,0.956591153,0.934978892,-0.021612261,9,140944087,R,II,CACNA1B,Body,shelf,Body-shelf,chr9:140941308-140941526,,,,,
cg01955025,TTC7B,0.299155351,0.06,0.791457286,0.872340426,0.829932847,0.373783813,0.03,0.791457286,0.872340426,0.829932847,0.570768812,0.03,0.791457286,0.872340426,0.829932847,0.193413878,0.02,0.791457286,0.872340426,0.829932847,0.434406073,-0.058530317,-0.058530317,0.876220888,-5.672205702,1.91E-08,5.52E-08,7.985683768,0.928569352,0.870039034,-0.058530317,14,91091782,R,II,TTC7B,Body,shelf,Body-shelf,chr14:91087475-91087796,,TRUE,,,
cg25093603,SLIT3,0.522773442,0.04,0.899497487,0.765957447,0.827373692,0.576178766,0.02,0.899497487,0.765957447,0.827373692,0.343401535,0.02,0.899497487,0.765957447,0.827373692,0.502245269,0.01,0.899497487,0.765957447,0.827373692,0.411980113,-0.107343749,-0.107343749,0.795612249,-5.928946549,4.36E-09,1.35E-08,9.419809743,0.891618569,0.78427482,-0.107343749,5,168725179,F,II,SLIT3,Body,shelf,Body-shelf,chr5:168727429-168728275,,,,,
